-1.773213 -43.816243 
-1.611148 -43.689650 
-1.442708 -43.566715 
-1.268006 -43.447583 
-1.087155 -43.332395 
-0.900271 -43.221287 
-0.707470 -43.114396 
-0.508872 -43.011852 
-0.304595 -42.913784 
-0.094760 -42.820318 
0.120511 -42.731576 
0.341095 -42.647677 
0.566869 -42.568734 
0.797709 -42.494861 
1.033489 -42.426165 
1.274085 -42.362751 
1.519371 -42.304718 
1.769219 -42.252164 
2.023504 -42.205181 
2.282099 -42.163857 
2.544876 -42.128279 
2.811709 -42.098526 
3.082470 -42.074674 
3.357034 -42.056797 
3.635272 -42.044962 
3.917059 -42.039233 
4.202268 -42.039669 
4.490774 -42.046326 
4.782451 -42.059254 
5.077175 -42.078498 
5.374820 -42.104100 
5.675264 -42.136098 
5.978384 -42.174523 
6.284058 -42.219402 
6.592164 -42.270759 
6.902582 -42.328610 
7.215192 -42.392970 
7.529877 -42.463846 
7.846519 -42.541241 
8.165001 -42.625154 
8.485209 -42.715577 
8.807030 -42.812500 
9.130349 -42.915905 
9.455058 -43.025771 
9.781045 -43.142069 
10.108203 -43.264768 
10.436425 -43.393831 
10.765605 -43.529215 
11.095642 -43.670872 
11.426431 -43.818749 
11.757874 -43.972788 
12.089873 -44.132925 
12.422330 -44.299092 
12.755151 -44.471215 
13.088244 -44.649215 
13.421517 -44.833008 
13.754882 -45.022503 
14.088252 -45.217607 
14.421542 -45.418220 
14.754670 -45.624236 
15.087556 -45.835546 
15.420121 -46.052035 
15.752289 -46.273584 
16.083986 -46.500066 
16.415141 -46.731354 
16.745685 -46.967312 
17.075549 -47.207801 
17.404671 -47.452678 
17.732986 -47.701794 
18.060435 -47.954998 
18.386961 -48.212131 
18.712507 -48.473032 
19.037021 -48.737538 
19.360451 -49.005477 
19.682749 -49.276677 
20.003868 -49.550961 
20.323764 -49.828148 
20.642396 -50.108054 
20.959723 -50.390493 
21.275707 -50.675273 
21.590314 -50.962201 
21.903509 -51.251081 
22.215261 -51.541713 
22.525540 -51.833897 
22.834319 -52.127427 
23.141571 -52.422098 
23.447272 -52.717702 
23.751400 -53.014029 
24.053933 -53.310867 
24.354852 -53.608004 
24.654139 -53.905226 
24.951777 -54.202317 
25.247750 -54.499062 
25.542044 -54.795243 
25.834645 -55.090645 
26.125541 -55.385049 
26.414720 -55.678239 
26.702170 -55.969997 
26.987883 -56.260107 
27.271846 -56.548353 
27.554052 -56.834519 
27.834490 -57.118392 
28.113151 -57.399758 
28.390026 -57.678406 
28.665106 -57.954125 
28.938380 -58.226708 
29.209840 -58.495948 
29.479474 -58.761641 
29.747272 -59.023586 
30.013221 -59.281583 
30.277311 -59.535437 
30.539526 -59.784953 
30.799853 -60.029942 
31.058276 -60.270217 
31.314778 -60.505593 
31.569341 -60.735892 
31.821946 -60.960938 
32.072571 -61.180558 
32.321193 -61.394585 
32.567788 -61.602856 
32.812330 -61.805211 
33.054791 -62.001496 
33.295140 -62.191562 
33.533344 -62.375264 
33.769371 -62.552463 
34.003183 -62.723024 
34.234741 -62.886820 
34.464005 -63.043727 
34.690932 -63.193627 
34.915475 -63.336410 
35.137588 -63.471969 
35.357219 -63.600206 
35.574316 -63.721026 
35.788823 -63.834345 
36.000684 -63.940080 
36.209838 -64.038159 
36.416222 -64.128516 
36.619772 -64.211090 
36.820420 -64.285829 
37.018097 -64.352687 
37.212730 -64.411627 
37.404246 -64.462617 
37.592568 -64.505635 
37.777616 -64.540665 
37.959311 -64.567699 
38.137570 -64.586738 
38.312307 -64.597789 
38.483436 -64.600869 
38.650867 -64.596003 
38.814512 -64.583223 
38.974278 -64.562571 
39.130070 -64.534094 
39.281796 -64.497853 
39.429358 -64.453912 
39.572659 -64.402347 
39.711601 -64.343242 
39.846086 -64.276689 
39.976012 -64.202788 
40.101280 -64.121649 
40.221789 -64.033391 
40.337438 -63.938139 
40.448125 -63.836030 
40.553750 -63.727206 
40.654212 -63.611820 
40.749410 -63.490032 
40.839244 -63.362009 
40.923615 -63.227930 
41.002425 -63.087977 
41.075578 -62.942342 
41.142976 -62.791225 
41.204527 -62.634832 
41.260137 -62.473376 
41.309716 -62.307078 
41.353175 -62.136162 
41.390427 -61.960863 
41.421389 -61.781416 
41.445978 -61.598067 
41.464116 -61.411062 
41.475727 -61.220655 
41.480737 -61.027101 
41.479077 -60.830662 
41.470681 -60.631600 
41.455484 -60.430182 
41.433427 -60.226675 
41.404454 -60.021350 
41.368513 -59.814477 
