-22.793259 101.354660 
-22.690457 101.547741 
-22.580160 101.739450 
-22.462421 101.929571 
-22.337299 102.117890 
-22.204854 102.304199 
-22.065151 102.488292 
-21.918258 102.669968 
-21.764246 102.849032 
-21.603188 103.025294 
-21.435162 103.198567 
-21.260247 103.368672 
-21.078526 103.535434 
-20.890084 103.698685 
-20.695008 103.858261 
-20.493388 104.014008 
-20.285317 104.165774 
-20.070889 104.313415 
-19.850199 104.456795 
-19.623347 104.595782 
-19.390432 104.730253 
-19.151557 104.860091 
-18.906823 104.985184 
-18.656337 105.105431 
-18.400205 105.220734 
-18.138533 105.331003 
-17.871430 105.436157 
-17.599007 105.536118 
-17.321373 105.630820 
-17.038640 105.720199 
-16.750921 105.804202 
-16.458328 105.882780 
-16.160974 105.955892 
-15.858974 106.023505 
-15.552443 106.085590 
-15.241495 106.142127 
-14.926245 106.193102 
-14.606809 106.238507 
-14.283302 106.278343 
-13.955840 106.312613 
-13.624539 106.341330 
-13.289514 106.364512 
-12.950881 106.382184 
-12.608756 106.394375 
-12.263253 106.401122 
-11.914489 106.402467 
-11.562578 106.398459 
-11.207634 106.389150 
-10.849772 106.374601 
-10.489106 106.354875 
-10.125751 106.330043 
-9.759818 106.300180 
-9.391420 106.265366 
-9.020672 106.225687 
-8.647683 106.181231 
-8.272566 106.132096 
-7.895432 106.078379 
-7.516391 106.020184 
-7.135554 105.957621 
-6.753030 105.890800 
-6.368927 105.819840 
-5.983355 105.744859 
-5.596422 105.665983 
-5.208234 105.583340 
-4.818900 105.497060 
-4.428525 105.407278 
-4.037215 105.314134 
-3.645075 105.217767 
-3.252212 105.118322 
-2.858728 105.015946 
-2.464729 104.910788 
-2.070316 104.803001 
-1.675594 104.692739 
-1.280666 104.580159 
-0.885632 104.465420 
-0.490594 104.348682 
-0.095654 104.230107 
0.299087 104.109861 
0.693529 103.988107 
1.087573 103.865014 
1.481118 103.740749 
1.874065 103.615480 
2.266317 103.489378 
2.657773 103.362613 
3.048337 103.235355 
3.437909 103.107776 
3.826394 102.980046 
4.213693 102.852338 
4.599709 102.724821 
4.984347 102.597667 
5.367509 102.471046 
5.749101 102.345127 
6.129025 102.220079 
6.507186 102.096068 
6.883489 101.973262 
7.257840 101.851825 
7.630142 101.731920 
8.000302 101.613709 
8.368225 101.497352 
8.733817 101.383006 
9.096985 101.270826 
9.457633 101.160965 
9.815670 101.053573 
10.171001 100.948799 
10.523534 100.846785 
10.873176 100.747674 
11.219835 100.651604 
11.563417 100.558709 
11.903832 100.469121 
12.240986 100.382966 
12.574790 100.300368 
12.905152 100.221446 
13.231980 100.146315 
13.555186 100.075085 
13.874677 100.007862 
14.190365 99.944748 
14.502161 99.885838 
14.809974 99.831224 
15.113718 99.780992 
15.413304 99.735222 
15.708645 99.693990 
15.999653 99.657366 
16.286243 99.625414 
16.568328 99.598191 
16.845824 99.575751 
17.118647 99.558140 
17.386713 99.545397 
17.649938 99.537557 
17.908242 99.534648 
18.161544 99.536691 
18.409762 99.543700 
18.652818 99.555684 
18.890634 99.572645 
19.123133 99.594577 
19.350239 99.621469 
19.571877 99.653304 
19.787975 99.690055 
19.998459 99.731691 
20.203259 99.778174 
20.402307 99.829458 
20.595533 99.885491 
20.782873 99.946215 
20.964260 100.011565 
21.139633 100.081468 
21.308930 100.155846 
21.472092 100.234614 
21.629061 100.317681 
21.779782 100.404949 
21.924201 100.496314 
22.062265 100.591667 
22.193927 100.690891 
22.319138 100.793866 
22.437854 100.900463 
22.550031 101.010551 
22.655628 101.123990 
22.754608 101.240637 
22.846934 101.360345 
22.932574 101.482960 
23.011496 101.608325 
23.083671 101.736278 
23.149075 101.866652 
23.207683 101.999278 
23.259474 102.133983 
23.304432 102.270588 
23.342541 102.408916 
23.373787 102.548782 
23.398162 102.690001 
23.415657 102.832385 
23.426268 102.975745 
23.429994 103.119889 
23.426835 103.264623 
23.416796 103.409754 
23.399882 103.555086 
23.376102 103.700424 
23.345469 103.845570 
23.307997 103.990329 
23.263703 104.134505 
23.212607 104.277903 
23.154731 104.420327 
23.090100 104.561583 
23.018743 104.701480 
22.940688 104.839827 
22.855968 104.976434 
22.764619 105.111116 
22.666678 105.243686 
22.562184 105.373965 
22.451179 105.501772 
22.333708 105.626932 
22.209817 105.749272 
22.079554 105.868623 
21.942970 105.984821 
21.800117 106.097703 
21.651050 106.207112 
21.495826 106.312895 
21.334502 106.414905 
21.167139 106.512997 
20.993798 106.607031 
20.814542 106.696875 
20.629437 106.782399 
20.438549 106.863480 
20.241945 106.939998 
20.039695 107.011842 
19.831870 107.078904 
19.618541 107.141081 
19.399781 107.198279 
19.175665 107.250407 
18.946268 107.297381 
18.711665 107.339122 
18.471935 107.375558 
18.227156 107.406624 
17.977406 107.432259 
17.722765 107.452408 
17.463314 107.467025 
17.199135 107.476067 
16.930309 107.479499 
16.656919 107.477292 
16.379048 107.469422 
16.096781 107.455874 
15.810200 107.436635 
15.519392 107.411702 
15.224441 107.381076 
14.925433 107.344764 
14.622453 107.302781 
14.315588 107.255146 
14.004925 107.201885 
13.690551 107.143029 
13.372552 107.078616 
13.051016 107.008690 
12.726031 106.933299 
12.397684 106.852498 
12.066064 106.766348 
11.731258 106.674916 
11.393355 106.578271 
11.052444 106.476491 
10.708613 106.369659 
10.361950 106.257862 
10.012546 106.141192 
9.660488 106.019748 
9.305867 105.893631 
8.948770 105.762948 
8.589289 105.627814 
8.227511 105.488343 
7.863527 105.344657 
7.497427 105.196883 
7.129300 105.045149 
6.759237 104.889592 
6.387327 104.730348 
6.013661 104.567560 
5.638330 104.401374 
5.261423 104.231940 
4.883033 104.059412 
4.503249 103.883946 
4.122163 103.705702 
3.739867 103.524843 
3.356453 103.341536 
2.972011 103.155951 
2.586634 102.968258 
2.200415 102.778633 
1.813447 102.587252 
1.425822 102.394295 
1.037633 102.199942 
0.648974 102.004378 
0.259940 101.807788 
-0.129375 101.610358 
-0.518878 101.412277 
-0.908472 101.213734 
-1.298062 101.014920 
-1.687552 100.816028 
-2.076847 100.617250 
-2.465848 100.418779 
-2.854459 100.220809 
-3.242583 100.023534 
-3.630120 99.827149 
-4.016973 99.631848 
-4.403041 99.437826 
-4.788226 99.245275 
-5.172427 99.054389 
-5.555542 98.865360 
-5.937472 98.678379 
-6.318114 98.493638 
-6.697365 98.311324 
-7.075122 98.131625 
-7.451282 97.954727 
-7.825740 97.780813 
-8.198393 97.610065 
-8.569134 97.442663 
-8.937858 97.278783 
-9.304458 97.118599 
-9.668827 96.962283 
-10.030858 96.810003 
-10.390443 96.661923 
-10.747473 96.518206 
-11.101839 96.379008 
-11.453431 96.244484 
-11.802141 96.114783 
-12.147856 95.990052 
-12.490467 95.870430 
-12.829862 95.756054 
-13.165930 95.647056 
-13.498559 95.543562 
-13.827636 95.445693 
-14.153049 95.353565 
-14.474686 95.267288 
-14.792433 95.186966 
-15.106179 95.112698 
-15.415810 95.044575 
-15.721214 94.982684 
-16.022277 94.927103 
-16.318887 94.877906 
-16.610932 94.835157 
-16.898299 94.798916 
-17.180877 94.769234 
-17.458555 94.746156 
-17.731221 94.729718 
-17.998766 94.719949 
-18.261079 94.716872 
-18.518053 94.720500 
-18.769580 94.730839 
-19.015551 94.747887 
-19.255863 94.771634 
-19.490409 94.802062 
-19.719087 94.839145 
-19.941795 94.882849 
-20.158432 94.933129 
-20.368899 94.989936 
-20.573099 95.053210 
-20.770937 95.122883 
-20.962320 95.198880 
-21.147156 95.281116 
-21.325356 95.369500 
-21.496833 95.463931 
-21.661503 95.564301 
-21.819284 95.670494 
-21.970097 95.782386 
-22.113865 95.899846 
-22.250514 96.022734 
-22.379975 96.150904 
-22.502179 96.284203 
-22.617063 96.422471 
-22.724564 96.565540 
-22.824626 96.713238 
-22.917195 96.865384 
-23.002220 97.021793 
-23.079653 97.182274 
-23.149452 97.346630 
-23.211578 97.514659 
-23.265994 97.686156 
-23.312670 97.860909 
-23.351577 98.038703 
-23.382693 98.219321 
-23.405998 98.402539 
-23.421477 98.588134 
-23.429118 98.775877 
-23.428915 98.965540 
-23.420865 99.156889 
-23.404969 99.349694 
-23.381232 99.543718 
-23.349666 99.738728 
-23.310284 99.934488 
-23.263103 100.130763 
-23.208147 100.327320 
-23.145441 100.523923 
-23.075016 100.720342 
-22.996906 100.916344 
-22.911150 101.111701 
-22.817789 101.306186 
