-51.946609 -162.874647 
-51.816510 -162.616711 
-51.678848 -162.363774 
-51.533729 -162.116179 
-51.381263 -161.874250 
-51.221563 -161.638297 
-51.054749 -161.408615 
-50.880940 -161.185480 
-50.700261 -160.969155 
-50.512839 -160.759883 
-50.318802 -160.557890 
-50.118284 -160.363389 
-49.911416 -160.176572 
-49.698334 -159.997616 
-49.479173 -159.826683 
-49.254071 -159.663915 
-49.023165 -159.509442 
-48.786594 -159.363375 
-48.544496 -159.225812 
-48.297010 -159.096833 
-48.044273 -158.976508 
-47.786423 -158.864887 
-47.523598 -158.762011 
-47.255933 -158.667904 
-46.983563 -158.582580 
-46.706623 -158.506038 
-46.425246 -158.438266 
-46.139561 -158.379240 
-45.849700 -158.328925 
-45.555789 -158.287276 
-45.257955 -158.254236 
-44.956323 -158.229740 
-44.651014 -158.213712 
-44.342149 -158.206068 
-44.029845 -158.206714 
-43.714220 -158.215551 
-43.395387 -158.232468 
-43.073457 -158.257351 
-42.748541 -158.290074 
-42.420746 -158.330509 
-42.090178 -158.378518 
-41.756939 -158.433960 
-41.421130 -158.496686 
-41.082851 -158.566543 
-40.742198 -158.643372 
-40.399266 -158.727010 
-40.054149 -158.817289 
-39.706937 -158.914038 
-39.357719 -159.017079 
-39.006582 -159.126234 
-38.653614 -159.241319 
-38.298896 -159.362148 
-37.942513 -159.488531 
-37.584544 -159.620276 
-37.225069 -159.757188 
-36.864167 -159.899071 
-36.501915 -160.045725 
-36.138388 -160.196948 
-35.773662 -160.352539 
-35.407810 -160.512292 
-35.040904 -160.676002 
-34.673018 -160.843462 
-34.304223 -161.014464 
-33.934590 -161.188799 
-33.564188 -161.366258 
-33.193089 -161.546630 
-32.821361 -161.729707 
-32.449075 -161.915277 
-32.076299 -162.103131 
-31.703103 -162.293058 
-31.329555 -162.484849 
-30.955726 -162.678295 
-30.581684 -162.873188 
-30.207499 -163.069320 
-29.833241 -163.266485 
-29.458981 -163.464478 
-29.084788 -163.663094 
-28.710736 -163.862132 
-28.336894 -164.061390 
-27.963336 -164.260669 
-27.590134 -164.459773 
-27.217363 -164.658506 
-26.845096 -164.856675 
-26.473409 -165.054089 
-26.102378 -165.250562 
-25.732078 -165.445906 
-25.362589 -165.639940 
-24.993987 -165.832483 
-24.626353 -166.023359 
-24.259766 -166.212394 
-23.894308 -166.399417 
-23.530059 -166.584260 
-23.167103 -166.766761 
-22.805523 -166.946759 
-22.445403 -167.124097 
-22.086829 -167.298622 
-21.729885 -167.470185 
-21.374659 -167.638643 
-21.021238 -167.803852 
-20.669709 -167.965678 
-20.320162 -168.123987 
-19.972685 -168.278651 
-19.627369 -168.429546 
-19.284303 -168.576553 
-18.943579 -168.719557 
-18.605287 -168.858448 
-18.269519 -168.993120 
-17.936367 -169.123472 
-17.605922 -169.249409 
-17.278278 -169.370839 
-16.953526 -169.487676 
-16.631758 -169.599839 
-16.313068 -169.707251 
-15.997548 -169.809841 
-15.685289 -169.907542 
-15.376384 -170.000293 
-15.070925 -170.088038 
-14.769002 -170.170725 
-14.470708 -170.248310 
-14.176132 -170.320751 
-13.885365 -170.388011 
-13.598495 -170.450062 
-13.315613 -170.506877 
-13.036805 -170.558437 
-12.762159 -170.604725 
-12.491762 -170.645732 
-12.225699 -170.681454 
-11.964054 -170.711891 
-11.706911 -170.737047 
-11.454353 -170.756934 
-11.206460 -170.771566 
-10.963314 -170.780965 
-10.724991 -170.785154 
-10.491572 -170.784166 
-10.263130 -170.778034 
-10.039742 -170.766799 
-9.821481 -170.750504 
-9.608419 -170.729201 
-9.400626 -170.702942 
-9.198171 -170.671786 
-9.001122 -170.635796 
-8.809545 -170.595040 
-8.623503 -170.549589 
-8.443060 -170.499519 
-8.268275 -170.444912 
-8.099209 -170.385850 
-7.935919 -170.322424 
-7.778460 -170.254724 
-7.626887 -170.182848 
-7.481251 -170.106895 
-7.341603 -170.026969 
-7.207992 -169.943178 
-7.080464 -169.855630 
-6.959065 -169.764442 
-6.843837 -169.669730 
-6.734822 -169.571614 
-6.632060 -169.470217 
-6.535588 -169.365666 
-6.445442 -169.258090 
-6.361657 -169.147619 
-6.284264 -169.034390 
-6.213294 -168.918537 
-6.148775 -168.800199 
-6.090735 -168.679519 
-6.039198 -168.556637 
-5.994187 -168.431700 
-5.955723 -168.304854 
-5.923827 -168.176247 
-5.898516 -168.046029 
-5.879805 -167.914351 
-5.867709 -167.781365 
-5.862240 -167.647225 
-5.863408 -167.512084 
-5.871223 -167.376098 
-5.885690 -167.239423 
